"trip_id","taxi_id","trip_start_timestamp","trip_end_timestamp","trip_seconds","trip_miles","pickup_census_tract","dropoff_census_tract","pickup_community_area","dropoff_community_area","fare","tips","tolls","extras","trip_total","payment_type","company","pickup_centroid_latitude","pickup_centroid_longitude","pickup_centroid_location","dropoff_centroid_latitude","dropoff_centroid_longitude","dropoff_centroid_location"
"ea2a8b7ac821ff5e1642265469de4dfdeebfbd5e","d84748e8935bfeb5f148f1b6e94f7945f4db3ff03663095e48d060b5cd05c27c51bbcb2ddec6b395ee963ad186e2f5b91ddf3b94f1a12bdabb4688ae0d87af84","2022-06-30T23:00:00.000","2022-06-30T23:30:00.000","1343","3.04",,,"6","6","13.25","0","0","0","13.25","Cash","Star North Taxi Management Llc","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)"
"891be100b95074555dd8c627e289e5e6dc7ff556","c53dba6f2d4174b792e113023de74f54e5af52ba87cf1a0610f9ce669032e3ed9eea4c9b7a1c6185cbdfc3e98163e38a151c4807a4a1db9bd977043f3bb836f4","2022-06-30T23:00:00.000","2022-06-30T23:45:00.000","2866","25.95",,,"21","55","103.21","0","0","0","103.21","Cash","Flash Cab","41.938666196","-87.711210593","POINT (-87.7112105933 41.9386661962)","41.663670652","-87.540935513","POINT (-87.5409355129 41.6636706517)"
"3a73e5a5de8c3d0302f857494ef7c1e0680b1935","c7cc8a8dd5c3f7358d0f48468702ebd3a8fe989dfa9ee23fc9d77e0e4f265a20327bedd0ce26646fb1e2e6c4d6962f740ca13ce8ccdfaff3d9f7500c94c0883b","2022-06-30T23:00:00.000","2022-06-30T23:30:00.000","1020","0.3",,,"32","22","16","0","0","1","17","Cash","Taxi Affiliation Services","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)","41.92276062","-87.699155343","POINT (-87.6991553432 41.9227606205)"
"16ef016eee68f9c02570d3b2048f0778a147ed75","561fbb8af15689fe33fb11b96905cfb95d11ac44700c1a476e474b9b19d4dc24fec8cbfe3df913dc2ee78f919bd0b1cb416be0bc3b0a431d4335bfae2df63278","2022-06-30T23:00:00.000","2022-06-30T23:00:00.000","3","0","17031320100","17031320100","32","32","40","0","0","0","40.5","Credit Card","Flash Cab","41.884987192","-87.620992913","POINT (-87.6209929134 41.8849871918)","41.884987192","-87.620992913","POINT (-87.6209929134 41.8849871918)"
"cbabf0f3fb899642a8d76f2be74dee6340139f0c","2d3cbab27df38cfd4fa3321ffca7824030be39c277585fa53d03b021494e89a11014957171fcdf13f061902b5231aaca77c97785f5dafebcad9105347d0023c9","2022-06-30T23:00:00.000","2022-06-30T23:00:00.000","360","0",,,"8","7","7.5","0","0","2.5","10","Cash","Taxicab Insurance Agency, LLC","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.922686284","-87.649488729","POINT (-87.6494887289 41.9226862843)"
"81b9c13e4d8a7f8ad6d581bbec333b83340327ce","ecead90fbce17cf5db4e9c322c3e9728a63c780a40c0fd3e069c0634e8835dc04e354742eb6a1dc5c1c8d2761eb7c9b3c6e37df0d62d79a3f388200270f2e053","2022-06-30T23:00:00.000","2022-06-30T23:15:00.000","1076","3.39",,,"7","8","14.16","3.37","0","0","17.53","Mobile","Flash Cab","41.922686284","-87.649488729","POINT (-87.6494887289 41.9226862843)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"1dad86388399fd69a485b643855ff4f25604eeb0","fd1428886e44bcaee631154a2aa027fc78c57aea0c405b368bb0103a91868396da56d28906cde90333d45bc55ff218d848d2aa3cc7d4243cb6a6751fd290e608","2022-06-30T23:00:00.000","2022-06-30T23:15:00.000","989","5.32",,,"8","6","21.92","1","0","0","22.92","Mobile","Chicago Independents","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)"
"b6f9866e81b8e3900c3ba9ffa352a6c52792d277","bb4e75d3065311c33024a434640731c43fd2cf9e4482eb9e17cbf9f0ff0ed005455ffe22797df66b7467489a738e7be52c5983e16615b31c7c1d6af3ee0eb965","2022-06-30T23:00:00.000","2022-06-30T23:15:00.000","660","0.2",,,"32","6","13.75","4.55","0","1","19.3","Credit Card","Taxi Affiliation Services","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)"
"eb3875df71556f78931a54dd7e2045d833055955","b5e563475714c9be944c844b7bfa126481e9f9222ff26d83ddb0e79127214781cb8e81ff78e2c78238181f28ae079e3b66a079314d2362d0cc3f9aedfb716a10","2022-06-30T23:00:00.000","2022-06-30T23:00:00.000","420","1.1","17031081300","17031081500","8","8","6.25","0","0","1.5","7.75","Cash","Chicago Independents","41.898331794","-87.620762865","POINT (-87.6207628651 41.8983317935)","41.892507781","-87.626214906","POINT (-87.6262149064 41.8925077809)"
"52a1377956192dfaf92d30d4710001915e05ace3","4ab868a2a19b95f50f355eb8d0d7638f1912b37f49ebd6deca91696b266717dc6b84976b5e3ce8aad5d49348a77ff2e85add22300dd3ac854814356fd8a8e9eb","2022-06-30T23:00:00.000","2022-06-30T23:45:00.000","2801","20.14",,,"1","43","65.87","0","0","0","65.87","Cash","Flash Cab","42.009622881","-87.670166857","POINT (-87.6701668569 42.0096228806)","41.761577908","-87.572781987","POINT (-87.5727819867 41.7615779081)"
"d9a2f99cee847edf10abe4718ebfe38246345c23","182738fe701aff980860adbe8c50444f6edfb7adcf06a9b6091a346d05e6b261f681c1c3a230e5ab50a2c5318d8e09179e9b60184890bafaf434dbb3a1d45110","2022-06-30T23:00:00.000","2022-06-30T23:45:00.000","2041","15.35",,,,"24","40.75","4.52","0","4","49.77","Mobile","Star North Taxi Management Llc",,,,"41.901206994","-87.676355989","POINT (-87.6763559892 41.9012069941)"
"204d5522c13f1015d6fd88372335f72aa82c3c50","917fab66af085c3073559657d23f1898029f717738310118c60d95a232c14ede9b7ddc11c1ae63d6d5e97c66b3aa13d28bcbb90edfb333d6a53aff88fcf6e85e","2022-06-30T23:00:00.000","2022-06-30T23:00:00.000","55","0","17031320100","17031320100","32","32","3.5","0","0","1","4.5","Cash","Taxicab Insurance Agency Llc","41.884987192","-87.620992913","POINT (-87.6209929134 41.8849871918)","41.884987192","-87.620992913","POINT (-87.6209929134 41.8849871918)"
"af5fbbb7c824273db070188e6a4c1ebbbc943afc","737e8fa141b9a05384ea5e0a9f778dbab04c52c1187321bb0911ddefd57cb8804d6a69d051cfa2c20139d71078f1d1a948bd227c8bf30e95be99a376e4d0386e","2022-06-30T23:00:00.000","2022-06-30T23:15:00.000","1008","4.93",,,"8","22","16.25","0","0","1","17.25","Cash","5 Star Taxi","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.92276062","-87.699155343","POINT (-87.6991553432 41.9227606205)"
"0aa43bf8722577f22f1ee6463a26c77f3cf35bc7","279e6ef4129260b19e953938f5ca14fba369cbd6db1f06b0609470a96544c33bb6543e5edfbd300a3e098960531aee298b798c7d7fbbcd2cbdc5a6ec5c8818c4","2022-06-30T23:00:00.000","2022-06-30T23:00:00.000","0","0",,,,,"55.75","0","0","0","55.75","Cash","Taxi Affiliation Services",,,,,,
"320046078df01c58601e32cb223d3d437e935d59","4972764cee12598f449342da6c1c3f3686f6e800184eba41cbbf980d465e1f7c56f5b42e786c1cf4831ed964de0a76de17ba9c18123a7ecf89c36b74697b6b6f","2022-06-30T23:00:00.000","2022-06-30T23:30:00.000","1689","10.84",,,"32","66","32.48","0","0","0","32.48","Cash","Flash Cab","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)","41.771848515","-87.695666342","POINT (-87.695666342 41.7718485152)"
"f220cba4c918a307c3c3598ce3e63e0bcc15e7a8","4adc82e6764f60eb751310764ba0d0ef62aa5e126e550aad834ddcb94ca98206dfcb7b6c28bb5973c6280844b1837654725a852253f5b78aee6ae731f80c8cd1","2022-06-30T23:00:00.000","2022-06-30T23:30:00.000","2460","18.3",,,"56","6","47.75","10.45","0","4","62.2","Credit Card","Taxi Affiliation Services","41.79259236","-87.769615453","POINT (-87.7696154528 41.7925923603)","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)"
"8f4f613fce7e17daed3257017058a97fec56e09f","6ef77e0e0e6d4b22a9c6f730b294a0b604c92cd43d557b078731d5b56091941d0a617465ef3c36772e2ac5dc07ba97bef4f7409727fefada4e41b5ff4f0dfef5","2022-06-30T23:00:00.000","2022-06-30T23:15:00.000","960","2",,,"6","6","10.25","0","0","0","10.25","Cash","Taxi Affiliation Services","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)"
"c84bd5815f3c30c28c7a5ae1eb34e00b5a44ad2d","4f1e94982e6851725add382f7981d64006ae7c38f3664f6575ef12ab44c1c6af6e02524b142e95c1d10974f66b6a2eda0d332643b01607e2ca3ff2a7241f6dee","2022-06-30T23:00:00.000","2022-06-30T23:15:00.000","692","2.97",,,"28","8","12.9","3.07","0","0","15.97","Mobile","City Service","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"cd9f9f33e39efbee325c8e343f2bbfa181af328c","b41e8c8124d8d600a4db8b7c176c2956756d378c749cb11c0a8e2c326a4c1cd83cac353869b657c398c9abc2c9d1d4c760905cfd5189595282dbfbe2fb0ce482","2022-06-30T23:00:00.000","2022-06-30T23:15:00.000","660","1.1","17031081600","17031842300","8","24","7.75","0","0","0","7.75","Cash","Taxi Affiliation Services","41.892072635","-87.628874157","POINT (-87.6288741572 41.8920726347)","41.89830587","-87.653613982","POINT (-87.6536139825 41.8983058696)"
"e186a421d1b97decf5581fa97504a2e18dcb44bd","3e0ecc411309f519aa2278ee885227cde56891acadc65275baecbbafa46cb1f51434d7228508ca43e7666b6285bd4e72b4fa68a15863646d10f7ba7260c769f0","2022-06-30T23:00:00.000","2022-06-30T23:30:00.000","1776","12.14",,,"76","4","32.75","7.45","0","4","44.7","Credit Card","Flash Cab","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.975170943","-87.687515515","POINT (-87.6875155152 41.9751709433)"
"84f373bcd1b4d3c69f587ffbad09c3677d8ea44c","a79d72d3d49bed13558577cc0608caf7e8da5b9cee67b608b53567d1be89e0ad257654a59e271e1a0239e5ef4a926668d7edb9e1a798a7b1e6726b64113518c6","2022-06-30T23:00:00.000","2022-06-30T23:15:00.000","1115","16.7",,,"34","53","41","0","0","0","41","Prcard","Flash Cab","41.842076117","-87.633973422","POINT (-87.6339734222 41.8420761168)","41.673819904","-87.635739777","POINT (-87.6357397768 41.6738199043)"
"a908717b1743780501f1e92f27d2f68a8440b7ff","2d5970d2ce86bb2ea404275fbdd5fce016b817e71997614162a332641f9f7ab200a73fc14415ef76efa5eaf9877158da4da6f88a4f789c48710c1a23d6774602","2022-06-30T23:00:00.000","2022-06-30T23:15:00.000","718","1.96",,,"32","8","9.5","0","0","0","9.5","Cash","Flash Cab","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"59d1d500c4fa704545067bd96b98ac9cee0280ec","a4a9254e78a4097be34e52e24ad0d7bed07b02f1940d2909026aec56e6b0a165048720623613614de9f7031642b1202848b553d2f3856696bd6cf114e104b445","2022-06-30T23:00:00.000","2022-06-30T23:00:00.000","420","1.3","17031281900","17031081500","28","8","7","0","0","1","8","Cash","Taxi Affiliation Services","41.879255084","-87.642648998","POINT (-87.642648998 41.8792550844)","41.892507781","-87.626214906","POINT (-87.6262149064 41.8925077809)"
"b0c8c381182091fc3b1f9e0c249b085dc0f95d95","3497d2b935bf09123c257fd1ff03b4ca266e067fac8e97007b30bd3e5138ca4988760b37ee60b57ccf32fd220729611e04a99d769bcd0d06c5d64911df2f1da1","2022-06-30T23:00:00.000","2022-06-30T23:15:00.000","960","0.6",,,"76",,"27","0","0","18.5","45.5","Cash","Taxi Affiliation Services","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)",,,
"bc42932b6c70ce9b8828de51c18525fd05d58950","be5db5106829df724988f3e5da5f59672e95972e57ec752c4892bb4f5f60cfc0cc91f09284f76265c4b4b1c47d63f0bf6436e4f06598013e30432cb2e1293bcd","2022-06-30T23:00:00.000","2022-06-30T23:15:00.000","654","2.29","17031833000","17031320100","28","32","11.11","2.64","0","0","13.75","Mobile","Star North Taxi Management Llc","41.88528132","-87.6572332","POINT (-87.6572331997 41.8852813201)","41.884987192","-87.620992913","POINT (-87.6209929134 41.8849871918)"
"ca6bd3ce26c849081a92f1dbfea48fd12f6b94fd","3c78ec6128025b407c704e1432f7d3f6dc51cb35236a9c99b23959698e2544ced002f128cafe07b3320e53f550b3ea8b3708d46e277616407b9c1ad91b3ee004","2022-06-30T23:00:00.000","2022-06-30T23:15:00.000","865","14.75",,,,,"36.25","0","0","25","61.25","Cash","Sun Taxi",,,,,,
"724cc959742253c8163c90f23042f599c26e59b3","b9ce4a1df5c8bf18e20212f8310e1b1e72b44dff6c9157ecd9cf5174643e0983e9ee0cd67b8596b2d74f4d1571fc7108d2030bf17741a9dcaf9433e1f615176b","2022-06-30T23:00:00.000","2022-06-30T23:15:00.000","1121","6.59","17031832000","17031839100","6","32","22.52","0","0","0","22.52","Mobile","City Service","41.946294536","-87.654298084","POINT (-87.6542980837 41.9462945357)","41.880994471","-87.632746489","POINT (-87.6327464887 41.8809944707)"
"f1b05b74990743eb33168ee6fbf4b88c2b15a998","03b42ea3dd1eb84fad86c9dfdeedbbc9ec7adb87c453773cd912750d294a21258ed33505a03e7d5a03420cfcc0cf87ecedb08ae23af44a0a8893df40a49f9be8","2022-06-30T23:00:00.000","2022-06-30T23:15:00.000","1005","7.54",,,"8","1","21","5.38","0","0","26.88","Credit Card","Blue Ribbon Taxi Association","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","42.009622881","-87.670166857","POINT (-87.6701668569 42.0096228806)"
"76d8198899e68dd43fe7560e408ec813ec4d0a6f","d21f47b3005e2a6d38a9ee8fdf739c56ee1c61a4ed00e7fbb2a0aa29134bbf73c9c5768848b446d6f6b01d75875ce85c03558ed3b9fcb4189ed0dada74837204","2022-06-30T23:00:00.000","2022-06-30T23:45:00.000","3110","8.01",,,"2",,"30.75","0","0","0","30.75","Prcard","Flash Cab","42.001571027","-87.695012589","POINT (-87.6950125892 42.001571027)",,,
"4abfa0345706135fdc9451ae1ad26af04e16d670","7ff1fd92d52bfeec34b599a2cf4c4491af29916df6fc3c84f88a2a86271ba1b02ee42929c63c2cf56253bf941f09e2af541a1c63446be3c8f36a1ab489ee8e12","2022-06-30T23:00:00.000","2022-06-30T23:15:00.000","540","1.3","17031081202","17031081700","8","8","7.25","0","0","2.5","9.75","Cash","Taxi Affiliation Services","41.902788048","-87.62614559","POINT (-87.6261455896 41.9027880476)","41.892042136","-87.63186395","POINT (-87.6318639497 41.8920421365)"
"4c778fdffb30501aca4469aa1fbd82345bd78309","c4c426cd131fa75995a86433c4078631b49bce91149db71e7ef29c10a3702b978b3d305631720cbfe1b5f086bfaa23718885df7af7b7da91542a90c5d1f3f8bb","2022-06-30T23:00:00.000","2022-06-30T23:45:00.000","2216","18","17031980000","17031081500","76","8","46.5","10.2","0","4","61.2","Credit Card","Sun Taxi","41.97907082","-87.903039661","POINT (-87.9030396611 41.9790708201)","41.892507781","-87.626214906","POINT (-87.6262149064 41.8925077809)"
"4cf7b8dfc8b08362c26b58b9cec83280fd68018d","d84c3b3515e9b0be353baccf4cfba1e0cef7e656261dc5da4b6139b538661691b05eec8a191d34284a31339656c3d8746867eb8622c9ba84e13a15aec9afe1c7","2022-06-30T23:00:00.000","2022-06-30T23:15:00.000","240","0.3","17031081600","17031081600","8","8","4.5","0","0","1","5.5","Cash","Taxi Affiliation Services","41.892072635","-87.628874157","POINT (-87.6288741572 41.8920726347)","41.892072635","-87.628874157","POINT (-87.6288741572 41.8920726347)"
"f33f6c9d855321cae7a94a2706c5d77f6af81b9f","00f4b381570486f8575cbaa57ed41f116ed2e1f9d85f73bb2f6dba13a72541761d2ad4cb1727990d97795a2b0bdd99f0e4a8826245c81dac443cebb1c19b26fb","2022-06-30T23:00:00.000","2022-06-30T23:15:00.000","1260","0.8",,,"56","8","33.25","0","0","4","37.25","Cash","Taxi Affiliation Services","41.79259236","-87.769615453","POINT (-87.7696154528 41.7925923603)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"3543fc19eaddf36b27268718d9405af75553ad7b","bbc1d09e7fcf6de76a6c1a47d93c8f27cd19fae51bd2eb4f1ea5b517f93577e2c0df68a3d68dda90e686c134481bb43c948f389d5557c95f7287fe4f96b75671","2022-06-30T23:00:00.000","2022-06-30T23:30:00.000","2040","26.8",,,"76",,"64.25","21.35","0","42","127.6","Credit Card","Taxicab Insurance Agency, LLC","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)",,,
"3f9aa9a58fb44c44b56c048a936b3bd764e13620","8f3c7d4cc11fd46561981647499508fd691429845144780714b897db4c4880d601fe648cc121f013e4a9c4ad95c3756cfa6c12af351cb534382d07e7d2824072","2022-06-30T23:00:00.000","2022-06-30T23:15:00.000","1097","6.8",,,"33","22","20","3.08","0","0","23.58","Credit Card","Flash Cab","41.857183858","-87.620334624","POINT (-87.6203346241 41.8571838585)","41.92276062","-87.699155343","POINT (-87.6991553432 41.9227606205)"
"d2d75568aa4ad36f309a31cff5c9c36113d78329","062551a6a256e259d266eb4904910a6d2fe1b649bc71441bf11c66054074cf9baf7024dc1d632e89f19f3539d6fce906dfc13e45449f873cbb46509e03e52764","2022-06-30T23:00:00.000","2022-06-30T23:15:00.000","1311","13.1",,,"28","25","33.25","0","0","0","33.25","Cash","Sun Taxi","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)","41.890608853","-87.756046711","POINT (-87.7560467111 41.8906088526)"
"43ea586e563eb60fbc8947dd73a05d6361b66130","57fa54b44d1e25d82c1de3200158c2475a894490b1c32c4b5356e694a3d15f896fc0ffebb9422cc1875ebd24a578bd9e80d7143e444d36e8ec39f08f19bad982","2022-06-30T23:00:00.000","2022-06-30T23:30:00.000","2539","15.73",,,"28","2","42.75","0","0","0","42.75","Cash","Sun Taxi","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)","42.001571027","-87.695012589","POINT (-87.6950125892 42.001571027)"
"b5edc12b79f809b03d3156d536e4f6c17c8ced9e","c6afdfd8a7e77a6363705c79438ccc226e23e84f79c200ae985a7707e6626f5c402bb9275a0e3866d0174ec80e57ff47d542355d4c487da812c0540d5de12306","2022-06-30T23:00:00.000","2022-06-30T23:15:00.000","789","3.79",,,"32","24","15.68","0","0","0","15.68","Mobile","24 Seven Taxi","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)","41.901206994","-87.676355989","POINT (-87.6763559892 41.9012069941)"
"1a1886af34cd691b3737e0da77735e6aa96335fd","c1a2599121801de9434ab559cae09ef16b442f88cca541d903aa89b5808c1de3b3a05e24f98f871f3d1b3d6c87046a75abf04c537fa184affdb380d095d2ed06","2022-06-30T23:00:00.000","2022-06-30T23:30:00.000","1320","0.7","17031980100","17031081401","56","8","31.5","5","0","5","41.5","Credit Card","Taxi Affiliation Services","41.785998518","-87.750934289","POINT (-87.7509342894 41.785998518)","41.89503345","-87.619710672","POINT (-87.6197106717 41.8950334495)"
"584e96aa3863764e534aa2f5dbb9a98e617c9119","621c0e55f444cd5e3a30b64e1f7831974e6ef025e6e3edfb77529bb829e383a8ef886a6cdef867bef7f7bf36b09012acb4ae1617336e3c9e9bc267fa7af43881","2022-06-30T23:00:00.000","2022-06-30T23:30:00.000","1769","15.26",,,,,"39.5","12.8","0","24","76.8","Credit Card","Flash Cab",,,,,,
"cf55ce91d8da2f677107de19fec0fbe95c55ad14","800cba53f06617f4cdbf27a69a1319523868266b75cae1f52486c12b1781a891ffbbb75c100049f0a7a0a780b03b2c5c6ef97af06af9c198c84005f56ffa16a0","2022-06-30T23:00:00.000","2022-06-30T23:00:00.000","540","0.1",,,"32","34","9.25","5","0","1","15.25","Credit Card","Taxi Affiliation Services","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)","41.842076117","-87.633973422","POINT (-87.6339734222 41.8420761168)"
"99dac0bccb175166a21e44446b16e6dff6f76088","3a9b3a469a10f36ddefefc31b6929bbd53fc72bd2228dee053966fc882aa8d64c3daadab32c67be5683cf0a3511ef9a05d6825ce3b38c8d113293fda0bc9ecce","2022-06-30T23:00:00.000","2022-06-30T23:30:00.000","1440","11.4",,,,,"29.75","9.8","0","9","48.55","Credit Card","Chicago Independents",,,,,,
"87f47c7401a094dc5cfa658062616cc682aa4c48","6ea6dc3a8a16927a98a5bcadadff40c9ce6c1e78b88da9bd935c650eeb93b8f3ebb0edea13c67ac9b4560ec33de7e5711e923893da766f13bb2c18f03c553838","2022-06-30T23:00:00.000","2022-06-30T23:15:00.000","540","1.4",,,"8","8","7.5","0","0","1","8.5","Cash","Taxi Affiliation Services","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"09f5937b64052092468a7b919278e786e2bd0bc0","0f846a75c6e6a4a065d188e1a4c41eb2f8794a2fc073b1338d79c7c42a6ba625e064022f9d7f71e8cb61a08e371ee7289431ade0dd5f5a6e4b0aae94178f1860","2022-06-30T23:00:00.000","2022-06-30T23:30:00.000","1640","7.65",,,"76","11","24","4.28","0","4","32.78","Credit Card","Flash Cab","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.978829526","-87.771166703","POINT (-87.771166703 41.9788295262)"
"13ca1c7df8768a9060514ac15c47406bed6ec869","c30fce9b91af29c3e553336324bfd496b4675e8a7a7da91e6dd99202f1e3f8c3c893a23711520744a3d98aea4f850d4ddad95084df372a34b6039826db78e51d","2022-06-30T23:00:00.000","2022-06-30T23:15:00.000","611","2.3",,,"7","8","9.25","2","0","1","12.75","Credit Card","Sun Taxi","41.922686284","-87.649488729","POINT (-87.6494887289 41.9226862843)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"805fbf1d33ef19a26c61646ae856876abc589565","4f7fd7c1ea16af4b1aaab270f6b0d7ddb68e9edd79b1b51ddb6311c63d792d4df306c4dda5ca258afdfdaea64778a161c2a5e381684b2683cbebb7404d1eaf23","2022-06-30T23:00:00.000","2022-06-30T23:15:00.000","611","3.97",,,"8","6","15.29","1.82","0","0","17.11","Mobile","Chicago Independents","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)"
"41b9a699973f3313ec8ef503f9e9f068d317ec02","94392ee820e83f72bebb76726fcf270ae473528a67189cbbbd487ad44d63371c770790c38a39f6f79a109aa3c4715e017b9d10e992f4fe9bda1d860d464cc8e7","2022-06-30T23:00:00.000","2022-06-30T23:00:00.000","643","3.03",,,"8","24","12.31","2.93","0","0","15.24","Mobile","Medallion Leasin","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.901206994","-87.676355989","POINT (-87.6763559892 41.9012069941)"
"a3a6221abdc56186d5dff8936925a02fe03dec9c","50c3651068a8aa005bccef745479a91ae148834f6678b3b10acada5aaa0a0d5c747599d8c15041efd143809d0dc8ef80d3566dd6d8364fcabde6fd7a4070c120","2022-06-30T23:00:00.000","2022-06-30T23:15:00.000","767","2.57",,,"6","7","11.25","0","0","0","11.25","Mobile","Sun Taxi","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)","41.922686284","-87.649488729","POINT (-87.6494887289 41.9226862843)"
